,index,content,type,label
38,50820,"<p>如图，等边三角形$$ABC$$的边长为$$2$$，$$AD$$为$$BC$$边上的高，作$$DE\bot AB$$于点$$E$$，则$$AE$$的长是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""131"" src=""https://taltools.speiyou.com"" width=""130"" /></p>
解析：
<p>∵$$\triangle ABC$$是等边三角形，边长为$$2$$，</p>
<p>&there4;$$\angle B=60{}^\circ $$，$$BD=1$$，</p>
<p>∵$$DE\bot AB$$，</p>
<p>&there4;$$\angle BED=90{}^\circ $$．</p>
<p>在$$\text{Rt}\triangle BDE$$中，$$\angle BDE=90{}^\circ -60{}^\circ =30{}^\circ $$，</p>
<p>&there4;$$BE=\frac{1}{2}BD=\frac{1}{2}$$，</p>
<p>&there4;$$AE=AB-BE=\frac{3}{2}$$．</p>",普通题,等边三角形的性质
39,49878,"<p>求点$$A$$和点$$C$$的坐标．</p>
解析：
<p>$$y=5x-5$$，令$$y=0$$，则$$x=1$$，</p>
<p>&there4;$$A(1,0)$$．</p>
<p>令$$x=0$$，则$$y=-5$$，</p>
<p>&there4;$$B(0,-5)$$，</p>
<p>又∵点$$B$$与点$$C$$关于原点对称，</p>
<p>&there4;$$C(0,5)$$．</p>",普通题,一次函数与一元一次方程
40,43178,"<p>解方程：$$\frac{12x^{3}+24x^{2}+7x+2}{4x^{2}+8x+1}= \frac{18x^{3}+42x^{2}+24x+5}{6x^{2}+14x+6}$$．</p>
解析：
<p>分离得:$$\frac{3x(4x^{2}+8x+1)+4x+2}{4x^{2}+8x+1}= \frac{3x(6x^{2}+14x+6)+6x+5}{6x^{2}+14x+6}$$</p>
<p>$$3x+ \frac{4x+2}{4x^{2}+8x+1}=3x+ \frac{6x+5}{6x^{2}+14x+6}$$，$$ \frac{4x+2}{4x^{2}+8x+1}= \frac{6x+5}{6x^{2}+14x+6}$$．</p>
<p>倒数得:$$\frac{4x^{2}+8x+1}{4x+2}= \frac{6x^{2}+14x+6}{6x+5}$$．</p>
<p>分离得：$$x+1+ \frac{2x-1}{4x+2}=x+1+ \frac{3x+1}{6x+5}$$；</p>
<p>$$\frac{2x-1}{4x+2}=\frac{3x+1}{6x+5}$$．</p>
<p>倒数得：$$\frac{4x+2}{2x-1}= \frac{6x+5}{3x+1}$$．</p>
<p>分离得：$$2+ \frac{4}{2x-1}=2+ \frac{3}{3x+1}$$；</p>
<p>$$\frac{4}{2x-1}= \frac{3}{3x+1}$$；</p>
<p>$$12x+4=6x-3$$；$$6x=-7$$；$$x=- \frac{7}{6}$$．</p>
<p>经检验，$$x=- \frac{7}{6}$$均为原方程的根．</p>",普通题,解可化为一元一次方程的分式方程
41,25083,"<p>通过计算来说明她的这种坐姿是否符合保护视力要求．</p>
解析：
<p>在直角三角形$$BDC$$中：$$\angle ACB=53{}^\circ $$，</p>
<p>∵$$\cos 53{}^\circ =\frac{DC}{BC}\approx 0.6$$，</p>
<p>解得：$$DC=18$$，</p>
<p>&there4;$$AC=24-18=6$$（$$\text{cm}$$），</p>
<p>&there4;$$AB=\sqrt{A{{D}^{2}}+B{{D}^{2}}}=\sqrt{{{6}^{2}}+{{24}^{2}}}=\sqrt{612} &nbsp;&lt; &nbsp;\sqrt{900}$$，</p>
<p>&there4;他的这种坐姿不符合保护视力的要求．</p>",普通题,解直角三角形的综合应用
42,21153,"<p>如图$$2$$，若$$AE=CF=0.5$$，$$AM=CN=x\left( 0 &nbsp;&lt; &nbsp;x &nbsp;&lt; &nbsp;2 \right)$$，且四边形$$EMFN$$为矩形，求$$x$$的值．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""125"" src=""https://taltools.speiyou.com"" width=""126"" /></p>
解析：
<p>可在直角梯形$$AMNB$$中求解，</p>
<p>过$$M$$作$$MT\bot BN$$于$$T$$，则$$BT=AM=x$$，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""139"" src=""https://taltools.speiyou.com"" width=""139"" /></p>
<p>&there4;$$TN=4-2x$$，$$MT=AB=3$$，</p>
<p>∵四边形$$MENF$$为矩形，</p>
<p>&there4;$$MN=EF=AC-2AE=5-1=4$$，</p>
<p>&there4;在$$\text{Rt}\triangle MTN$$中，$$M{{T}^{2}}+T{{N}^{2}}=M{{N}^{2}}$$，</p>
<p>&there4;$${{3}^{2}}+{{\left( 4-2x \right)}^{2}}={{4}^{2}}$$，</p>
<p>解得：$$x=\frac{4\pm \sqrt{7}}{2}$$，</p>
<p>又∵$$0 &nbsp;&lt; &nbsp;x &nbsp;&lt; &nbsp;2$$，</p>
<p>&there4;$$x=\frac{4-\sqrt{7}}{2}$$．</p>",普通题,矩形的性质
43,23939,"<p>在函数$$y=\frac{\sqrt{x+3}}{x}$$中，自变量$$x$$的取值范围是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>由二次根式中被开方数的非负性以及分式中分母不为$$0$$可知，</p>
<p>在函数$$y=\frac{\sqrt{x+3}}{x}$$，</p>
<p>自变量$$x$$的取值范围是$$x+3\geqslant 0$$且$$x\ne 0$$，</p>
<p>即$$x\geqslant -3$$且$$x\ne 0$$，</p>
<p>故答案为：$$x\geqslant -3$$且$$x\ne 0$$．</p>",普通题,函数自变量的取值范围
44,32596,"<p>从成都经川南到贵阳的成贵客运专线正在建设中，这项工程总投资约$$780$$亿元，预计$$2019$$年$$12$$月建成通车，届时成都到贵阳只要$$3$$小时，这段铁路被称为&ldquo;世界第一条山区高速铁路&rdquo;将数据$$780$$亿用科学记数法表示为（&nbsp; ）．</p>
解析：
<p>$$780$$亿为$$78000000000$$，表示为科学记数法为$$7.8\times {{10}^{10}}$$．</p>",普通题,科学记数法：表示较大的数
45,26359,"<p>因式分解：$$3{{x}^{3}}-6{{x}^{2}}y+3x{{y}^{2}}=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>原式$$=3x\left( x^{2}-2xy+y^{2}\right)=3x\left( x-y\right)^{2}$$．</p>",普通题,提公因式+完全平方
46,46905,"<p>求证：$$AB=AC$$．</p>
解析：
<p>∵$$AD$$平分$$\angle EDC$$，</p>
<p>&there4;$$\angle ADE=\angle ADC$$，</p>
<p>在$$\triangle AED$$和$$\triangle ACD$$中，</p>
<p>$$\begin{cases}AD=AD \\ \angle ADE=\angle ADC \\ DE=DC \\\end{cases}$$，</p>
<p>&there4;$$\triangle AED\stackrel{\Large\lower.2em\backsim}{\lower.1em=}\triangle ACD$$$$\left( \text{SAS} \right)$$，</p>
<p>&there4;$$\angle AED=\angle C$$，</p>
<p>∵$$\angle EAB=\angle BDE$$，</p>
<p>根据$$8$$字型得$$\angle AED=\angle B$$，</p>
<p>&there4;$$\angle C=\angle B$$，</p>
<p>&there4;$$AB=AC$$．</p>",普通题,SAS
47,51643,"<p>解方程：$${{x}^{2}}-2x-3=0$$．</p>
解析：
<p>$${{x}^{2}}-2x-3=0$$，</p>
<p>$$(x-3)(x+1)=0$$，</p>
<p>&there4;$${{x}_{1}}=3$$，$${{x}_{2}}=-1$$．</p>",普通题,因式分解法求一元二次方程的根
48,44967,"<p>$$\cos 45{}^\circ $$的值为（&nbsp; ）．</p>
解析：
<p>$$45{}^\circ $$的余弦值是$$\frac{邻边}{斜边}$$的，为$$\frac{\sqrt{2}}{2}$$．</p>",普通题,含锐角三角函数的实数运算
49,26993,"<p>二次函数$$y=a{{x}^{2}}+bx+c$$（$$a\ne 0$$）的图象如图所示，则一次函数$$y=bx+{{b}^{2}}-4ac$$与反比例函数$$y=\frac{a+b+c}{x}$$在同一坐标系内的图象大致为（&nbsp; ）．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""162"" src=""https://taltools.speiyou.com"" style=""float:right"" width=""145"" /></p>
解析：
<p>（$$1$$）抛物线$$y=a{{x}^{2}}+bx+c$$开口向上，所以$$a&gt;0$$；</p>
<p>对称轴在$$y$$轴右侧，即$$-\frac{b}{2a}&gt;0$$，则$$b&lt;{}0$$；</p>
<p>又因为抛物线$$y=a{{x}^{2}}+bx+c$$与$$x$$轴有两交点，所以$${{b}^{2}}-4ac&gt;0$$，因此直线$$y=bx+{{b}^{2}}-4ac$$应经过第一、二、四象限．</p>
<p>（$$2$$）当$$x=1$$时，抛物线$$y=a{{x}^{2}}+bx+c$$在$$x$$轴下方，即当$$x=1$$时$$y&lt;{}0$$，故$$a+b+c&lt;{}0$$，所以双曲线$$y=\frac{a+b+c}{x}$$应分布在第二、四象限．对照四个选项，只有$$\text{D}$$满足．</p>
<p>故选$$\text{D}$$．</p>
",普通题,一次函数的图象特征与性质
50,48950,"<p>$$\begin{cases}x-2y=-1 \\ 3x+2y=13 \\ \end{cases}$$．</p>
解析：
<p>$$\begin{cases}x-2y=-1① \\ 3x+2y=13② \\ \end{cases}$$</p>
<p>①$$+$$②得到，$$4x=12$$，$$x=3$$，</p>
<p>把$$x=3$$代入①得到，$$y=2$$，</p>
<p>&there4;$$\begin{cases}x=3 \\ y=2 \\ \end{cases}$$．</p>",普通题,加减消元法解二元一次方程组
51,38443,"<p>数轴上是否存在点$$P$$，使点$$P$$到点$$A$$，点$$B$$的距离之和为$$8$$，若存在，请求出$$x$$的值；若不存在，说明理由．</p>
解析：
<p>①当点$$P$$在$$A$$左边时，$$-1-x+3-x=8$$，</p>
<p>解得：$$x=-3$$．</p>
<p>②点$$P$$在$$B$$点右边时，$$x-3+x-(-1)=8$$，</p>
<p>解得：$$x=5$$．</p>
<p>即存在$$x$$的值，当$$x=-3$$或$$5$$时，满足点$$P$$到点$$A$$，点$$B$$的距离之和为$$8$$．</p>",普通题,数轴上两点间距离
52,32012,"<p>$$G$$为$$BC$$中点时，求$$BC$$的长．</p>
解析：
<p>∵$$CE\bot AB$$，</p>
<p>&there4;$$\angle CEB=90{}^\circ $$，</p>
<p>在$$\text{Rt}\triangle CEB$$中，$$G$$为$$BC$$中点，</p>
<p>&there4;$$EG=BG=\frac{1}{2}BC$$，</p>
<p>&there4;$$\angle GEB=\angle GBE$$，</p>
<p>∵$$EF\bot AB$$，</p>
<p>&there4;$$\angle EFB=90{}^\circ $$，</p>
<p>&there4;$$\angle GEB+\angle EBF=90{}^\circ $$，</p>
<p>&there4;$$\angle GBE+\angle EBF=90{}^\circ $$，</p>
<p>由（$$2$$）知$$\angle CAE=\angle EBF$$，</p>
<p>&there4;$$\angle GBE+\angle CAE=90{}^\circ $$，</p>
<p>&there4;$$\angle ACB=180{}^\circ -\left( \angle GBE+\angle CAE \right)=90{}^\circ $$，</p>
<p>&there4;$$BC\bot OA$$，</p>
<p>&there4;$${{S}_{\triangle OAB}}=\frac{1}{2}OB\cdot AH=\frac{1}{2}OA\cdot BC$$，</p>
<p>∵$$OA=OB$$，</p>
<p>&there4;$$BC=AH=4$$．</p>",普通题,直角三角形斜边中线性质以及应用
53,47784,"<p>一件工艺品进价为$$100$$元，标价$$135$$元售出，每天可售出$$100$$件，根据销售统计，一件工艺品每降价$$1$$元出售，则每天可多售出$$4$$件，要使每天获得的利润最大，每件需降价的钱数为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;元．</p>
解析：
<p>设每件需降价的钱数为$$x$$元，每天获利$$y$$元，</p>
<p>则$$y=\left( 135-x-100 \right)\left( 100+4x \right)$$，</p>
<p>即：$$y=-4{{\left( x-5 \right)}^{2}}+3600$$，</p>
<p>∵$$-4&lt;{}0$$，</p>
<p>&there4;当$$x=5$$元时，每天获得的利润最大．</p>
<p>故答案为：$$5$$．</p>",普通题,二次函数的利润问题
54,27610,"<p>甲、乙二人欲买一件商品，按照标价，甲带的钱差$$40$$元，乙带的钱少$$\frac{1}{4}$$．经过讨价最后可以按$$9$$折购买，于是他们合买了一件，结果剩下$$28$$元．这件商品标价为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;元．</p>
解析：
<p>设这件商品的原价为$$x$$元，则甲带了$$\left( x-40 \right)$$元，乙带了$$\frac{3}{4}x$$元，由题意：</p>
<p>$$x-40+\frac{3}{4}x=0.9x+28$$，解得：$$x=80$$．</p>
<p>所以这件商品的原价为$$80$$元．</p>",普通题,一元一次方程的经济问题-打折
55,34050,"<p>求$$k$$和$$a$$、$$b$$的值．</p>
解析：
<p>把$$A\left( 1 ,0\right)$$代入一次函数解析式得：$$k+1=0$$，解得：$$k=-1$$，</p>
<p>根据题意得：$$\begin{cases}-\dfrac{b}{2a}=-\dfrac{3}{2} \\ a+b-2=0 \\\end{cases}$$，</p>
<p>解得：$$\begin{cases}a=\dfrac{1}{2} \\ b=\dfrac{3}{2} \\\end{cases}$$．</p>",普通题,一次函数与二次函数的交点
56,2255,"<p>命题$$1$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>选择$$\text{C}$$，文字语言表述为：一组对边平行，一条对角线平分另一条对角线的四边形是平行四边形．</p>",普通题,ASA
57,22134,"<p>化简求值：$$\left[ {{(x-2y)}^{2}}-(x+y)(3x-y)-5{{y}^{2}} \right]\div 2x$$，其中$$x=-2$$，$$y=\frac{1}{2}$$．</p>
解析：
<p>$$[{{(x-2y)}^{2}}-(x+y)(x+3y)-5{{y}^{2}}]\div 2y$$</p>
<p>$$=[{{x}^{2}}-4xy+4{{y}^{2}}-{{x}^{2}}-3xy-xy-3{{y}^{2}}-5{{y}^{2}}]\div 2y$$</p>
<p>$$=[-8xy-4{{y}^{2}}]\div 2y$$</p>
<p>$$=-4x-2y$$，</p>
<p>当$$x=-2$$，$$y=\frac{1}{2}$$时，原式$$=8-1=7$$．</p>",普通题,整式乘除化简求值-直接代入化简求值
58,25736,"<p>小刚家到学校的路程是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;米；小刚在书店停留了&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;分钟．</p>
解析：

<p>根据图象，学校的纵坐标为$$1500$$，小刚家的纵坐标为$$0$$，</p>
<p>故小刚家到学校的路程是$$1500$$米，</p>
<p>根据题意，小刚在书店停留的时间为从（$$8$$分）到（$$12$$分），</p>
<p>故小刚在书店停留了$$4$$分钟，</p>
<p>故答案为：$$1500$$，$$4$$．</p>",普通题,函数图象与实际问题
59,53674,"<p>已知$$\triangle ABC$$≌$$\triangle DEF$$，若$$BC=9$$，则可知$$\triangle DEF$$的边（ &nbsp; ）的长也是$$9$$．</p>
解析：
<p>∵$$\triangle ABC$$≌$$\triangle DEF$$，</p>
<p>&there4;$$EF=BC=9$$．</p>
<p>故选$$\text{B}$$．</p>",普通题,全等三角形的对应边与角
60,18942,"<p>求出该一次函数的表达式．</p>
解析：
<p>设一次函数的解析式为$$y=kx+b\left( k\ne 0\right)$$，</p>
<p>∵一次函数的图象经过点$$A(2,4)$$和$$B(-1,-5)$$两点，</p>
<p>&there4;$$\begin{cases}2k+b=4 \\ -k+b=-5 \\ \end{cases}$$，</p>
<p>解得：$$\begin{cases}k=3 \\ b=-2 \\ \end{cases}$$，</p>
<p>&there4;一次函数的表达式为$$y=3x-2$$．</p>",普通题,已知两点求一次函数解析式
61,21662,"<p>如图，菱形$$ABCD$$的对角线$$AC$$，$$BD$$交于点$$O$$，点$$E$$为边$$AD$$的中点，若$$AC=8\text{cm}$$，$$BD=6\text{cm}$$，则线段$$OE$$的长度是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$\text{cm}$$．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""135"" src=""https://taltools.speiyou.com"" width=""225"" /></p>
解析：
<p>∵四边形$$ABCD$$是菱形，</p>
<p>&there4;$$OA=OC$$，$$OB=OD$$，$$OD\bot OC$$，</p>
<p>又∵$$AC=8\text{cm}$$，$$BD=6\text{cm}$$，</p>
<p>&there4;$$OA=OC=4\text{cm}$$，$$OB=OD=3\text{cm}$$，</p>
<p>在$$\text{Rt}\triangle DOC$$中，</p>
<p>$$CD=\sqrt{O{{D}^{2}}+O{{C}^{2}}}=\sqrt{{{3}^{2}}+{{4}^{2}}}=5\text{cm}$$</p>
<p>∵点$$E$$是$$AD$$中点，</p>
<p>&there4;$$OE$$是$$\triangle ACD$$中位线，</p>
<p>&there4;$$OE=\frac{1}{2}CD=\frac{5}{2}\text{cm}$$．</p>",普通题,菱形的性质
62,16246,"<p>已知点$$A(a-1,2a-3)$$在一次函数$$y=x+1$$的图象上，则$$a$$的值为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>∵点$$A(a-1,2a-3)$$在一次函数$$y=x+1$$的图象上，</p>
<p>&there4;$$2a-3=a-1+1$$，</p>
<p>解得$$a=3$$．</p>",普通题,一次函数与一元一次方程
63,29190,"<p>将上联中的$$11$$个汉字都换成不超过$$200$$的彼此不等的奇数，使等式成立．请回答：其中最小的奇数可以取到的最小值是多少？</p>
解析：
<p>不超过$$200$$的$$11$$个彼此不等的奇数由大向小排列，和为定值$$2007$$．前十个奇数之和越大，最小的那个奇数就越小．前十个奇数之和的最大值为：</p>
<p>$$199+197+195+193+191+189+187+185+183+181$$</p>
<p>$$=1900$$．</p>
<p>所以，最小奇数的最小值为 $$2007-1900=107$$．</p>",普通题,有理数加减混合运算
64,16855,"<p>若长方形的周长为$$20$$，其中一边长为$$x$$（$$x&gt;0$$），面积为$$y$$，则$$y$$与$$x$$之间的关系式为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>∵长方形的周长为$$20$$，若其中一条边长为$$x$$（其中$$x&gt;0$$），则矩形的另一条边长为$$10-x$$，</p>
<p>&there4;面积$$y$$与边长$$x$$之间的函数关系式为$$y=x(10-x)$$．</p>
<p>∵$$x$$与$$10-x$$分别表示矩形的长和宽，</p>
<p>$$\begin{cases} x&gt;0 \\ 10-x&gt;0 \\ \end{cases}$$，</p>
<p>解得$$0&lt;x&lt;10$$．</p>
<p>故自变量$$x$$的取值范围是$$0&lt;x&lt;10$$．</p>",普通题,矩形的周长与面积
65,17471,"<p>$$2x-3=x+5$$．</p>
解析：
<p>移项，得$$2x-x=5+3$$，</p>
<p>合并同类项，得$$x=8$$．</p>",普通题,常规一元一次方程解法
66,29752,"<p>按此规律，请写出第$$n$$个等式：&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;</p>
解析：
<p>按此规律，第$$n$$个等式为：$$\sqrt[3]{n+\frac{n}{{{n}^{3}}-1}}=n\sqrt[3]{\frac{n}{{{n}^{3}}-1}}$$．</p>",普通题,算式找规律
67,48399,"<p>求这两个函数的表达式．</p>
解析：
<p>∵反比例函数$$y=\frac{{{k}_{2}}}{x}$$的图象过点$$A\left( -1,4 \right)$$，$$B\left( 4,n \right)$$，</p>
<p>&there4;$${{k}_{2}}=-1\times 4=-4$$，$${{k}_{2}}=4n$$，</p>
<p>&there4;$$n=-1$$，</p>
<p>&there4;$$B\left( 4,-1 \right)$$，</p>
<p>∵一次函数$$y=kx+b$$的图象过点$$A$$，点$$B$$，</p>
<p>&there4;$$\begin{cases}-k+b=4 \\ 4k+b=-1 \\ \end{cases}$$，解得：$$k=-1$$，$$b=3$$，</p>
<p>&there4;直线解析式为$$y=-x+3$$，反比例函数的解析式为$$y=-\frac{4}{x}$$．</p>",普通题,反比例函数与一次函数综合
68,3910,"<p>已知关于$$x$$的一元二次方程$$x^2-(n+3)x+3n=0$$．求证：此方程总有两个实数根．</p>
解析：
<p>$$\Delta ={{\left( n+3 \right)}^{2}}-4\times 3n$$</p>
<p>$$~~~={{n}^{2}}+6n+9-12n$$</p>
<p>$$~~~={{n}^{2}}-6n+9$$</p>
<p>$$~~~={{\left( n-3 \right)}^{2}}$$</p>
<p>$$~~~\geqslant 0$$，</p>
<p>&there4;此方程总有两个实数根．</p>",普通题,一元二次方程根的判别式
69,964,"<p>解方程：$$\frac{3}{x-1}-\frac{x+2}{x\left( x-1 \right)}=0$$．</p>
解析：
<p>$$\frac{3}{x-1}-\frac{x+2}{x\left( x-1 \right)}=0$$，$$3x-\left( x+2 \right)=0$$，$$\therefore x=1$$，经检验，$$x=1$$是原分式方程的增根，舍去．</p>
<p>$$\therefore $$原分式方程无解．</p>",普通题,解可化为一元一次方程的分式方程
70,5944,"<p>请证明$$\angle ABC=90{}^\circ $$．</p>
解析：
<p>如图连接$$PB$$．</p>
<p>$$\because PA=PB=AB$$，</p>
<p>$$\therefore \triangle PAB$$是等边三角形，</p>
<p>$$\therefore \angle APB=\angle A=60{}^\circ $$，</p>
<p>$$\because PC=PB$$，</p>
<p>$$\therefore \angle C=\angle PBC$$，</p>
<p>$$\because \angle APB=\angle C+\angle PBC$$，</p>
<p>$$\therefore \angle C=30{}^\circ $$，</p>
<p>$$\therefore \angle A+\angle C=90{}^\circ $$，</p>
<p>$$\therefore \angle ABC=90{}^\circ $$．</p>
<p><img alt="""" height=""159"" src=""https://taltools.speiyou.com"" width=""183"" /></p>",普通题,角的和差的计算与证明-不需要分类讨论
71,36019,"<p>若某星期六的盈亏数$$m$$为$$300$$，则本周合计盈亏数$$n=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>$$-27-70+200+138-3+m+120=n$$，</p>
<p>∵$$m=300$$，</p>
<p>&there4;$$n=658$$，</p>
<p>&there4;本周合计盈亏数$$n=658$$．</p>",普通题,有理数加减法与实际问题
72,58290,"<p>在第$$n$$个图中，每一横行共有__________块瓷砖，每一竖列共有__________块瓷砖．</p>
解析：
<p>每个图形都比上一个的长和宽大一所以第$$n$$个图形横向有$$n+3$$块瓷砖</p>
<p>每一列有$$n+2$$块瓷砖．</p>
<p>若黑瓷砖每块$$4$$元，白瓷砖每块$$3$$元，在问题②中，共花多少钱购买瓷砖？</p>
解析：
<p>白色地砖数目$$20\times 21=420$$块黑色地砖数目为$$86$$块．</p>
<p>总费用为：$$420\times 3+86\times 4=1604$$．</p>
<p>按以上铺设方案，铺一块这样的矩形地面共用了$$506$$块瓷砖，求此时$$n$$的值．(提示：利用分解质因数的方法求解)</p>
解析：
<p>此图形地砖数量为横数成立列数即：$$(n+2)(n+3)=506$$而且$$506=2\times 11\times 23$$所以$$n=20$$．</p>",复合题,数列找规律-图形类的等差数列
73,41129,"<p>计算：$$-{{1}^{2}}+\tan 60{}^\circ -{{(\pi -3)}^{0}}-|1-\sqrt{3}|$$．</p>
解析：
<p>原式$$=-1+\sqrt{3}-1-\sqrt{3}+1$$</p>
<p>$$~~~~~~=-1$$．</p>
<p>故答案为：$$-1$$．</p>",普通题,含锐角三角函数的实数运算
74,21142,"<p>$${{0.1}^{2}}=$$</p>
解析：
<p>$${{0.1}^{2}}=0.1\times 0.1=0.01$$．</p>",普通题,有理数乘方运算
75,13422,"<p>如图$$3$$，若点$$P$$与点$$A$$重合时，求$$OD$$的长并写出解答过程．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""211"" src=""https://taltools.speiyou.com"" width=""185"" /></p>
解析：
<p>∵$$P$$与$$A$$重合，$$FC\text{//}x$$轴，</p>
<p>&there4;$$P(1,0)$$，$$-\frac{2}{k}=1$$，点$$F$$与$$P$$、$$A$$重合，</p>
<p>&there4;$$k=-2$$，$$C(-1,0)$$ ，</p>
<p>&there4;直线$$l$$：$$y=-2x+2$$，</p>
<p>∵点$$E$$在直线$$l$$上，且在⊙$$O$$上，</p>
<p>&there4;设$$E(e,-2e+2)$$，则有$${{e}^{2}}+{{(-2e+2)}^{2}}=1$$，</p>
<p>解得：$${{e}_{1}}=1$$（即为点$$A$$，舍去），$${{e}_{2}}=\frac{3}{5}$$，</p>
<p>&there4;$$-2e+2=-2\times \frac{3}{5}+2=\frac{4}{5}$$，</p>
<p>&there4;点$$E$$坐标为$$\left( \frac{3}{5},\frac{4}{5} \right)$$，</p>
<p>设直线$$CE$$解析式为：$$y=ax+b$$，</p>
<p>&there4; $$\left\{ \begin{array}{*{35}{l}} -a+b=0 \\\dfrac{3}{5}a+b=\dfrac{4}{5} \\\end{array} \right.$$， 解得：$$\left\{ \begin{array}{*{35}{l}} a=\dfrac{1}{2} \\ b=\dfrac{1}{2} \\\end{array} \right.$$ ，</p>
<p>&there4;直线$$CE$$与$$y$$轴交点$$D\left( 0,\frac{1}{2} \right)$$，</p>
<p>&there4;$$OD=\frac{1}{2}$$．</p>",普通题,根据条件写一次函数解析式
76,8169,"<p>已知一次函数$$y=-3x+3$$．当$$x$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;时，$$y\geqslant 0$$；当$$x$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;时，$$y&lt;{}0$$．</p>
解析：
<p>若$$y\geqslant 0$$，则$$-3x+3\geqslant 0$$，解得：$$x\leqslant 1$$，</p>
<p>若$$y&lt;{}0$$，则$$-3x+3&lt;{}0$$，解得：$$x&gt;1$$．</p>
<p>故答案为：$$\leqslant 1$$；$$&gt;1$$．</p>",普通题,一次函数与一元一次不等式
77,15386,"<p>已知$$\cos \alpha =\frac{1}{5}$$，则$$\tan \left( 90{}^\circ -\alpha \right)$$的值为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>已知$$\cos \alpha =\frac{1}{5}$$，则$$\tan \left( 90{}^\circ -\alpha \right)=\frac{\sqrt{6}}{12}$$．</p>",普通题,探究一般角的三角函数的值
78,30485,"<p>有一家拉面馆，味道很美，你知道拉面是怎样做的吗？一根拉一次变成$$2$$根，再拉一次变成$$4$$根，照这样做下去，那么拉上$$7$$次后，师傅手中的拉面有（ &nbsp; ）根．</p>
解析：
<p>∵拉$$1$$次面条根数为$${{2}^{1}}$$，拉$$2$$次面条根数为$${{2}^{2}}$$，</p>
<p>&there4;拉$$n$$次面条根数为$${{2}^{n}}$$，</p>
<p>&there4;拉上$$7$$次后，师傅手中的拉面有$${{2}^{7}}=128$$根．</p>
<p>故选$$\text{C}$$．</p>",普通题,有理数乘方运算
